16,bone,cast,"bone,sprain,injury,stab,operation,infection,flu,kleenex,weep,upset,glad,cheerful,amuse,entertainment,theater,cast"
41,bone,milk,"bone,sprain,injury,stab,operation,infection,flu,kleenex,weep,upset,glad,cheerful,amuse,ridiculous,foolish,intelligent,knowledge,learning,education,college,career,employment,pay,debt,expense,valuable,jewel,pebble,waves,soak,detergent,dryer,stove,bake,shortcake,pudding,frosting,frost,chill,cool,milk"
6,book,reading,"book,publication,article,novel,literature,reading"
29,book,glasses,"book,publication,article,novel,literature,text,lesson,student,profession,occupation,pay,debt,expense,valuable,jewel,pebble,waves,soak,laundry,dishes,pot,stem,tulip,pink,yellow,shade,squint,eyeball,glasses"
10,book,page,"book,publication,editor,poet,poem,grammar,assignment,notebook,read,page"
9,book,paper,"book,publication,editor,poet,poem,grammar,assignment,notebook,paper"
7,book,words,"book,publication,editor,poet,poem,grammar,words"
-1,book,bookmark,"NOT FOUND"
4,book,writer,"book,publication,editor,writer"
4,book,author,"book,publication,editor,author"
21,book,cover,"book,publication,article,novel,literature,text,lesson,student,profession,occupation,pay,debt,expense,valuable,jewel,pebble,waves,soak,laundry,linen,cover"
8,book,school,"book,publication,article,novel,literature,text,study,school"
7,book,library,"book,publication,article,novel,literature,reading,library"
-1,book,bookstore,"NOT FOUND"
-1,book,bookshelf,"NOT FOUND"
9,book,knowledge,"book,publication,article,novel,literature,text,lesson,learning,knowledge"
4,boy,girl,"boy,gorgeous,women,girl"
4,boy,father,"boy,guy,woman,father"
32,boy,car,"boy,guy,woman,child,tantrum,upset,glad,cheerful,amuse,ridiculous,foolish,intelligent,knowledge,learning,education,college,career,employment,pay,debt,expense,valuable,jewel,pebble,waves,soak,laundry,hamper,halt,brake,automobile,car"
-1,boy,penis,"NOT FOUND"
44,boy,games,"boy,guy,woman,child,tantrum,upset,glad,cheerful,amuse,ridiculous,foolish,intelligent,knowledge,learning,education,college,career,employment,pay,debt,expense,valuable,jewel,pebble,waves,soak,detergent,dryer,stove,bake,shortcake,pudding,frosting,frost,chill,warm,skirt,sleeve,hem,thread,yarn,racquet,volleyball,games"
34,boy,toys,"boy,guy,woman,child,tantrum,upset,glad,cheerful,amuse,ridiculous,foolish,intelligent,knowledge,learning,education,college,career,employment,pay,debt,expense,valuable,jewel,pebble,waves,soak,laundry,dishes,pot,stem,tulip,violet,play dough,toys"
16,boy,school,"boy,guy,woman,child,tantrum,upset,glad,cheerful,amuse,ridiculous,foolish,intelligent,knowledge,learning,education,school"
