2,crown,head,"crown,head"
3,crown,monarch,"crown,queen,monarch"
2,crown,king,"crown,king"
2,crown,queen,"crown,queen"
2,crown,princess,"crown,princess"
3,crown,money,"crown,royal,money"
3,crown,royalty,"crown,princess,royalty"
2,desert,sand,"desert,sand"
3,desert,heat,"desert,hot,heat"
-1,desert,pyramids,"NOT FOUND"
3,desert,water,"desert,parched,water"
2,desert,camel,"desert,camel"
2,desert,cactus,"desert,cactus"
3,desert,sun,"desert,hot,sun"
-1,desert,drought,"NOT FOUND"
-1,desert,palm tree,"NOT FOUND"
-1,diamond,ring money,"NOT FOUND"
-1,diamond,ring gold,"NOT FOUND"
-1,diamond,ring jewels,"NOT FOUND"
-1,diamond,ring finger,"NOT FOUND"
-1,diamond,ring box,"NOT FOUND"
-1,diamond,ring wedding,"NOT FOUND"
-1,diamond,ring proposal,"NOT FOUND"
-1,diamond,ring engagement,"NOT FOUND"
-1,diamond,ring jewelry,"NOT FOUND"
-1,diamond,ring girl,"NOT FOUND"
-1,diamond,ring woman,"NOT FOUND"
-1,diamond,ring rich person,"NOT FOUND"
-1,diamond,ring silver,"NOT FOUND"
2,doctor,nurse,"doctor,nurse"
-1,doctor,lab coat,"NOT FOUND"
-1,doctor,scrubs,"NOT FOUND"
4,doctor,coat,"doctor,stethoscope,cold,coat"
4,doctor,jacket,"doctor,stethoscope,cold,jacket"
3,doctor,uniform,"doctor,nurse,uniform"
-1,doctor,white coat,"NOT FOUND"
2,doctor,injection,"doctor,injection"
2,doctor,shot,"doctor,shot"
2,doctor,syringe,"doctor,syringe"
3,doctor,needle,"doctor,injection,needle"
-1,doctor,stetoscope,"NOT FOUND"
2,doctor,hospital,"doctor,hospital"
2,doctor,clinic,"doctor,clinic"
2,doctor,office,"doctor,office"
-1,doctor,medical school,"NOT FOUND"
-1,doctor,sick person,"NOT FOUND"
2,doctor,patient,"doctor,patient"
2,doctor,health,"doctor,health"
3,doctor,pill,"doctor,prescription,pill"
3,doctor,drug,"doctor,prescription,drug"
2,doctor,medicine,"doctor,medicine"
-1,dog,walking,"NOT FOUND"
-1,dog,barking,"NOT FOUND"
2,dog,cat,"dog,cat"
-1,dog,leash,"NOT FOUND"
2,dog,collar,"dog,collar"
3,dog,fur,"dog,animals,fur"
2,dog,tail,"dog,tail"
3,dog,garden,"dog,spade,garden"
3,dog,yard,"dog,house,yard"
3,dog,park,"dog,curb,park"
3,dog,home,"dog,house,home"
2,dog,house,"dog,house"
-1,dog,doghouse,"NOT FOUND"
-1,dog,kennel,"NOT FOUND"
2,dog,biscuit,"dog,biscuit"
2,dog,treat,"dog,treat"
2,dog,bone,"dog,bone"
-1,dog,kibble,"NOT FOUND"
-1,dog,dogfood,"NOT FOUND"
2,dog,companion,"dog,companion"
2,dog,friend,"dog,friend"
2,dog,pet,"dog,pet"
3,dog,ball,"dog,toy,ball"
2,dog,toy,"dog,toy"
2,dragon,scales,"dragon,scales"
3,dragon,wings,"dragon,fly,wings"
3,dragon,tail,"dragon,animal,tail"
4,dragon,teeth,"dragon,monster,vampire,teeth"
-1,dragon,fairy tale,"NOT FOUND"
2,dragon,castle,"dragon,castle"
-1,dragon,den,"NOT FOUND"
3,dragon,cave,"dragon,dungeon,cave"
2,dragon,china,"dragon,china"
3,dragon,flame,"dragon,fire,flame"
2,dragon,fire,"dragon,fire"
3,dragon,princess,"dragon,queen,princess"
2,dragon,knight,"dragon,knight"
2,dragon,sword,"dragon,sword"
-1,drugstore,sick person,"NOT FOUND"
-1,drugstore,pharmacy,"NOT FOUND"
-1,drugstore,drugs,"NOT FOUND"
-1,drugstore,pills,"NOT FOUND"
-1,drugstore,medicine,"NOT FOUND"
-1,drugstore,prescription,"NOT FOUND"
-1,drugstore,make-up,"NOT FOUND"
-1,drugstore,doctor,"NOT FOUND"
-1,drugstore,money,"NOT FOUND"
-1,drugstore,tylenol,"NOT FOUND"
-1,drugstore,advil,"NOT FOUND"
-1,drugstore,pain killer,"NOT FOUND"
-1,drugstore,candy,"NOT FOUND"
-1,drugstore,magazines,"NOT FOUND"
-1,drugstore,pharmacist,"NOT FOUND"
2,feet,smell,"feet,smell"
-1,feet,walking,"NOT FOUND"
3,feet,running,"feet,shoes,running"
2,feet,hands,"feet,hands"
2,feet,toes,"feet,toes"
3,feet,nails,"feet,hands,nails"
2,feet,shoes,"feet,shoes"
2,feet,socks,"feet,socks"
3,feet,floor,"feet,mat,floor"
-1,feet,nailpolish,"NOT FOUND"
4,feet,cream,"feet,doughnut,sweet,cream"
-1,fish,gill,"NOT FOUND"
2,fish,scales,"fish,scales"
2,fish,water,"fish,water"
2,fish,sea,"fish,sea"
2,fish,ocean,"fish,ocean"
-1,fish,fish tank,"NOT FOUND"
-1,fish,aquarium,"NOT FOUND"
2,fish,lake,"fish,lake"
2,fish,river,"fish,river"
2,fish,worm,"fish,worm"
2,fish,food,"fish,food"
2,fish,boat,"fish,boat"
-1,fish,fishing rod,"NOT FOUND"
-1,fish,sushi,"NOT FOUND"
3,fish,cat,"fish,seafood,cat"
3,flower,grass,"flower,weed,grass"
-1,flower,petal,"NOT FOUND"
2,flower,smell,"flower,smell"
3,flower,scent,"flower,smell,scent"
-1,flower,colour,"NOT FOUND"
-1,flower,pollen,"NOT FOUND"
2,flower,stem,"flower,stem"
3,flower,leaves,"flower,tree,leaves"
2,flower,vase,"flower,vase"
2,flower,garden,"flower,garden"
3,flower,soil,"flower,plant,soil"
2,flower,pot,"flower,pot"
2,flower,tree,"flower,tree"
3,flower,water,"flower,natural,water"
2,flower,spring,"flower,spring"
2,flower,rose,"flower,rose"
3,flower,bee,"flower,be,bee"
2,flower,sun,"flower,sun"
2,fly,annoying,"fly,annoying"
2,fly,wings,"fly,wings"
3,fly,eyes,"fly,flutter,eyes"
2,fly,air,"fly,air"
3,fly,sky,"fly,airplane,sky"
-1,fly,spiderweb,"NOT FOUND"
3,fly,garbage,"fly,dirty,garbage"
3,fly,summer,"fly,mosquito,summer"
2,fly,airplane,"fly,airplane"
2,fly,bug,"fly,bug"
2,fly,bird,"fly,bird"
2,fly,swatter,"fly,swatter"
2,fly,fruit,"fly,fruit"
4,fly,infection,"fly,dirty,gross,infection"
-1,fly,germs,"NOT FOUND"
2,frog,jump,"frog,jump"
2,frog,leap,"frog,leap"
2,frog,hop,"frog,hop"
-1,frog,ribbit,"NOT FOUND"
2,frog,croak,"frog,croak"
2,frog,green,"frog,green"
-1,frog,tadpole,"NOT FOUND"
3,frog,tongue,"frog,lizard,tongue"
3,frog,slime,"frog,green,slime"
-1,frog,lilypad,"NOT FOUND"
2,frog,water,"frog,water"
2,frog,pond,"frog,pond"
3,frog,swamp,"frog,pond,swamp"
2,frog,fly,"frog,fly"
2,frog,prince,"frog,prince"
3,frog,bug,"frog,ugly,bug"
3,frog,insect,"frog,fly,insect"
3,frog,princess,"frog,prince,princess"
2,garage,door,"garage,door"
3,garage,home,"garage,house,home"
-1,garage,appartment,"NOT FOUND"
2,garage,house,"garage,house"
2,garage,car,"garage,car"
3,garage,tools,"garage,shed,tools"
3,garage,trash,"garage,smell,trash"
-1,garage,garbage bins,"NOT FOUND"
2,garage,storage,"garage,storage"
3,garage,bicycle,"garage,car,bicycle"
3,gift,cake,"gift,party,cake"
-1,gift,wrapping,"NOT FOUND"
2,gift,bow,"gift,bow"
2,gift,ribbon,"gift,ribbon"
-1,gift,christmas tree,"NOT FOUND"
2,gift,box,"gift,box"
3,gift,joy,"gift,christmas,joy"
2,gift,christmas,"gift,christmas"
2,gift,birthday,"gift,birthday"
2,gift,holiday,"gift,holiday"
2,gift,present,"gift,present"
3,gift,santa,"gift,christmas,santa"
3,gift,child,"gift,blessing,child"
2,girl,pink,"girl,pink"
2,girl,female,"girl,female"
2,girl,cute,"girl,cute"
